date,cat,geo,gprop,arrival,emigrant,emigrate,emigration,immigrant,immigrate,immigration,legalization,migrant,migrate,migration,passport,quota,required documents,visa,waiver
2015-03-01,0,MD,,3,0,0,2,0,0,2,2,0,1,2,13,4,9,17,3
2015-04-01,0,MD,,0,0,0,1,0,0,2,2,7,0,4,3,2,3,16,3
2015-05-01,0,MD,,1,0,0,5,5,0,2,2,7,0,7,17,2,20,13,0
2015-06-01,0,MD,,1,0,0,3,5,0,2,4,0,2,3,7,2,10,17,3
2015-07-01,0,MD,,1,0,0,4,0,0,3,2,0,1,3,7,2,13,14,3
2015-08-01,0,MD,,2,0,0,4,0,0,3,0,0,0,6,7,2,7,17,7
2015-09-01,0,MD,,2,6,0,3,5,0,4,4,0,0,2,9,0,23,16,0
2015-10-01,0,MD,,5,0,8,2,10,0,2,2,0,1,2,11,0,21,20,2
2015-11-01,0,MD,,0,0,8,2,0,0,3,5,13,2,5,4,2,6,15,3
2015-12-01,0,MD,,1,5,0,2,5,0,1,2,0,1,5,4,2,6,15,1
2016-01-01,0,MD,,3,0,0,1,0,0,2,2,12,0,2,3,2,20,11,3
2016-02-01,0,MD,,1,5,8,1,0,0,4,2,6,1,3,3,5,18,9,1
2016-03-01,0,MD,,2,5,0,2,0,0,1,4,0,0,5,12,5,15,11,0
2016-04-01,0,MD,,0,0,0,1,0,0,3,0,0,0,3,3,2,7,12,4
2016-05-01,0,MD,,0,6,0,2,5,0,2,2,0,2,2,6,0,3,17,0
2016-06-01,0,MD,,3,0,0,3,6,0,3,0,8,0,3,2,2,11,12,1
2016-07-01,0,MD,,2,0,0,3,0,0,2,2,0,1,3,4,0,12,8,0
2016-08-01,0,MD,,1,0,0,1,0,0,1,5,9,0,0,10,0,24,6,1
2016-09-01,0,MD,,4,0,0,2,0,0,4,2,8,0,5,6,2,4,12,3
2016-10-01,0,MD,,4,0,0,2,0,0,3,4,0,1,5,11,0,10,19,2
2016-11-01,0,MD,,10,0,0,2,0,0,4,2,7,1,4,5,2,17,12,2
2016-12-01,0,MD,,9,5,0,3,0,0,2,0,20,1,3,7,2,6,14,4
2017-01-01,0,MD,,17,5,0,1,0,0,3,4,6,2,3,3,2,3,9,3
2017-02-01,0,MD,,18,0,17,0,0,0,1,0,0,0,0,14,0,10,14,3
2017-03-01,0,MD,,7,12,0,3,0,0,2,2,0,1,2,5,0,13,7,2
2017-04-01,0,MD,,4,0,0,2,0,0,2,4,24,0,3,4,4,11,4,0
2017-05-01,0,MD,,4,6,0,2,0,0,2,2,0,1,3,7,0,11,19,2
2017-06-01,0,MD,,2,0,0,0,0,0,2,0,9,0,0,6,0,16,14,2
2017-07-01,0,MD,,4,0,0,3,0,0,1,0,9,0,1,12,0,12,14,3
2017-08-01,0,MD,,3,0,0,2,6,0,3,2,0,0,1,15,4,19,14,3
2017-09-01,0,MD,,2,14,0,2,0,0,1,8,0,1,1,10,0,8,17,2
2017-10-01,0,MD,,5,0,9,3,0,0,3,4,0,1,0,5,4,4,18,4
2017-11-01,0,MD,,4,0,0,1,0,0,2,2,7,0,5,9,0,3,14,2
2017-12-01,0,MD,,1,0,0,0,0,0,1,5,0,0,3,6,0,12,12,1
2018-01-01,0,MD,,2,0,0,2,0,0,0,2,6,1,4,8,3,18,17,1
2018-02-01,0,MD,,2,0,0,1,0,0,1,4,0,4,7,14,2,9,11,2
2018-03-01,0,MD,,1,0,0,1,0,0,1,0,12,0,3,6,2,9,17,2
2018-04-01,0,MD,,2,0,0,0,6,0,2,2,0,1,7,7,2,14,17,3
2018-05-01,0,MD,,3,6,0,1,5,0,2,2,0,1,1,8,0,7,14,3
2018-06-01,0,MD,,2,6,0,1,0,0,1,2,0,0,0,6,4,20,25,2
2018-07-01,0,MD,,3,0,0,2,5,0,3,8,7,2,2,13,2,10,16,2
2018-08-01,0,MD,,4,0,0,4,0,0,2,10,14,0,4,11,0,10,14,4
2018-09-01,0,MD,,4,18,0,2,0,0,3,0,7,2,3,15,0,10,15,3
2018-10-01,0,MD,,3,0,0,1,0,0,1,4,0,1,3,11,0,7,12,3
2018-11-01,0,MD,,6,0,0,1,0,0,1,0,0,0,2,5,0,13,16,2
2018-12-01,0,MD,,4,5,0,0,0,0,1,2,0,1,5,10,0,3,13,2
2019-01-01,0,MD,,5,0,0,3,5,0,2,0,0,1,3,13,0,20,21,2
2019-02-01,0,MD,,3,0,0,1,5,0,2,4,6,1,3,8,2,6,13,0
2019-03-01,0,MD,,3,0,8,0,0,0,0,9,0,0,2,16,0,9,21,0
2019-04-01,0,MD,,0,6,0,1,5,0,1,2,0,0,2,10,0,7,11,3
2019-05-01,0,MD,,4,0,0,1,0,0,2,4,0,2,1,15,0,13,13,2
2019-06-01,0,MD,,4,0,9,0,0,0,2,6,0,0,11,14,2,11,22,7
2019-07-01,0,MD,,2,0,0,3,0,0,2,0,0,0,0,17,0,14,21,3
2019-08-01,0,MD,,6,0,0,2,0,0,2,0,7,0,4,22,0,10,22,2
2019-09-01,0,MD,,1,0,9,0,5,0,1,2,0,2,3,13,2,7,24,3
2019-10-01,0,MD,,5,0,0,1,0,0,3,5,0,1,6,10,2,3,13,3
2019-11-01,0,MD,,2,0,0,0,5,0,0,0,0,1,4,16,0,15,14,1
2019-12-01,0,MD,,4,0,14,0,0,0,2,2,0,3,4,8,0,14,14,4
2020-01-01,0,MD,,7,0,0,0,8,0,1,0,0,0,2,5,0,5,20,5
2020-02-01,0,MD,,4,0,0,1,0,0,1,2,6,1,3,14,2,19,13,2
2020-03-01,0,MD,,3,0,0,2,0,0,1,5,0,2,3,5,1,0,10,3
2020-04-01,0,MD,,1,0,0,1,0,0,1,0,0,0,3,5,0,0,8,0
2020-05-01,0,MD,,2,8,0,1,0,0,1,0,0,1,1,3,3,7,7,2
2020-06-01,0,MD,,2,0,0,1,0,0,2,0,0,1,2,8,0,8,18,1
2020-07-01,0,MD,,1,0,0,2,0,0,0,0,0,0,2,11,0,11,11,3
2020-08-01,0,MD,,1,0,0,0,0,0,0,3,0,1,3,1,4,8,13,1
2020-09-01,0,MD,,1,5,0,2,0,0,1,0,6,2,3,8,0,5,11,0
2020-10-01,0,MD,,4,9,0,0,8,0,2,1,17,1,3,8,3,5,12,3
2020-11-01,0,MD,,3,0,0,2,0,0,2,2,0,1,6,2,0,10,13,1
2020-12-01,0,MD,,1,4,0,0,8,0,2,0,0,2,4,2,1,5,8,1
2021-01-01,0,MD,,1,0,0,0,0,0,0,3,0,1,3,4,2,0,9,1
2004-01-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-02-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-03-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-04-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-05-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-06-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0
2004-07-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-08-01,0,ME,,0,0,0,0,0,0,100,0,0,0,0,0,0,0,130,0
2004-09-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-10-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
2004-11-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
2004-12-01,0,ME,,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0
2005-01-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-01,0,ME,,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0
2005-03-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0
2005-04-01,0,ME,,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0
2005-05-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-06-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0
2005-07-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,100,0,0,54,0
2005-08-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-10-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-11-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-12-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-01-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
2006-02-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,65,0,0,70,0
2006-05-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-06-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-07-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
2006-08-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
2006-09-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
2006-11-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
2006-12-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
2007-01-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
2007-03-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
2007-04-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
2007-05-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
2007-06-01,0,ME,,100,0,0,0,0,0,31,0,0,0,0,0,0,0,20,0
2007-07-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
2007-09-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0
2007-10-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-11-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
2007-12-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
2008-01-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
2008-02-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
2008-03-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
2008-04-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
2008-05-01,0,ME,,0,0,0,0,0,0,0,100,0,0,0,0,0,0,40,0
2008-06-01,0,ME,,0,0,0,0,0,0,31,0,0,0,0,0,0,0,40,0
2008-07-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
2008-08-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-10-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-11-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-12-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,29,50,0,0,0
2009-01-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-02-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0
2009-03-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2009-04-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,61,0,20,0
2009-06-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0
2009-09-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
2009-10-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,52,0,16,0
2009-12-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0
2010-01-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
2010-02-01,0,ME,,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
2010-03-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
2010-06-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0
2010-08-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,51,0,16,0
2010-10-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,24,0,0,14,0
2011-01-01,0,ME,,0,0,0,0,0,0,2,0,0,0,0,0,5,0,8,0
2011-02-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,3,15,0,6,0
2011-03-01,0,ME,,0,0,0,0,0,0,0,7,0,0,0,0,18,0,2,0
2011-04-01,0,ME,,8,0,0,0,0,0,0,0,0,0,75,8,14,0,2,0
2011-05-01,0,ME,,8,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0
2011-06-01,0,ME,,15,0,0,0,0,0,0,7,0,0,0,0,5,0,10,0
2011-07-01,0,ME,,7,0,0,0,0,0,2,0,0,0,71,0,0,0,12,0
2011-08-01,0,ME,,0,0,0,0,0,0,2,0,0,0,0,2,8,0,6,0
2011-09-01,0,ME,,7,0,0,0,84,0,2,0,0,0,0,0,17,0,6,0
2011-10-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,5,8,0,4,0
2011-11-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0
2011-12-01,0,ME,,0,0,0,0,0,0,4,0,0,0,0,0,11,0,4,0
2012-01-01,0,ME,,0,0,0,0,0,0,5,0,0,0,0,2,10,0,4,0
2012-02-01,0,ME,,11,0,0,0,0,0,2,5,0,0,0,0,10,0,4,0
2012-03-01,0,ME,,0,0,0,0,0,0,2,0,0,0,0,2,7,0,6,0
2012-04-01,0,ME,,6,0,0,0,0,0,0,0,0,0,61,4,23,0,2,0
2012-05-01,0,ME,,0,0,0,0,72,0,2,0,0,0,0,0,7,0,4,0
2012-06-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,2,18,0,6,0
2012-07-01,0,ME,,0,0,0,0,0,0,3,0,0,0,0,0,7,0,4,0
2012-08-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,2,6,0,6,0
2012-09-01,0,ME,,6,0,0,0,0,0,0,0,0,0,55,2,10,0,4,0
2012-10-01,0,ME,,10,0,0,0,0,0,0,0,0,0,49,0,3,0,4,0
2012-11-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0
2012-12-01,0,ME,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2013-01-01,0,ME,,0,0,0,0,0,0,0,9,0,0,45,0,11,0,2,0
2013-02-01,0,ME,,14,0,0,0,57,0,1,9,0,0,0,0,3,0,2,0
2013-03-01,0,ME,,8,0,0,0,0,0,0,12,0,0,0,0,5,0,2,0
2013-04-01,0,ME,,9,0,0,0,0,0,0,4,0,0,0,0,19,0,2,0
2013-05-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,2,8,0,4,0
2013-06-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0
2013-07-01,0,ME,,8,0,0,0,0,0,1,0,0,0,0,3,0,0,4,0
2013-08-01,0,ME,,0,0,0,0,0,0,1,0,0,0,0,1,9,0,2,0
2013-09-01,0,ME,,0,0,0,0,0,0,0,0,0,0,41,1,18,0,4,0
2013-10-01,0,ME,,0,0,0,0,100,0,0,0,0,0,0,3,10,0,2,0
2013-11-01,0,ME,,4,0,0,0,97,0,0,4,0,0,0,0,17,0,2,0
2013-12-01,0,ME,,0,0,0,0,0,0,0,0,0,0,39,0,17,0,2,0
2014-01-01,0,ME,,0,0,0,0,0,0,0,0,100,0,0,4,4,0,4,0
2014-02-01,0,ME,,12,0,0,0,0,0,0,4,0,0,0,3,7,0,4,0
2014-03-01,0,ME,,0,0,0,0,0,0,0,0,0,0,36,4,11,0,2,0
2014-04-01,0,ME,,4,0,0,0,0,0,0,0,0,0,73,0,9,0,2,0
2014-05-01,0,ME,,4,0,0,0,0,0,0,0,0,0,0,1,16,0,6,0
2014-06-01,0,ME,,4,0,0,0,0,0,0,0,0,0,0,1,5,0,4,0
2014-07-01,0,ME,,0,0,0,0,44,0,1,0,0,0,0,0,4,0,6,0
2014-08-01,0,ME,,0,0,0,0,0,0,0,0,0,0,35,0,4,0,4,0
2014-09-01,0,ME,,4,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0
2014-10-01,0,ME,,0,0,0,0,0,0,1,0,0,0,38,4,9,0,4,0
2014-11-01,0,ME,,8,0,0,0,0,0,0,0,52,0,74,5,9,0,6,0
2014-12-01,0,ME,,0,0,0,0,0,0,1,3,0,0,36,0,4,0,6,0
2015-01-01,0,ME,,4,0,0,0,0,0,0,0,0,0,0,6,4,0,2,0
2015-02-01,0,ME,,8,0,0,0,0,0,0,0,0,0,74,0,2,0,4,0
2015-03-01,0,ME,,7,0,0,0,0,0,0,0,0,0,34,4,6,0,2,0
2015-04-01,0,ME,,7,0,0,0,0,0,1,0,0,0,36,4,14,0,2,0
2015-05-01,0,ME,,0,0,0,0,0,0,0,0,50,0,71,5,9,0,6,0
2015-06-01,0,ME,,4,0,0,0,0,0,1,3,0,0,70,4,2,0,4,0
2015-07-01,0,ME,,6,0,0,0,0,0,0,0,0,0,32,3,0,0,2,0
2015-08-01,0,ME,,3,0,0,0,0,0,1,0,0,0,0,3,7,0,4,0
2015-09-01,0,ME,,14,0,0,0,0,0,0,0,46,0,33,1,10,0,6,0
2015-10-01,0,ME,,10,0,0,0,41,0,2,0,46,0,34,0,6,0,6,0
2015-11-01,0,ME,,0,0,0,0,0,0,0,0,0,0,34,0,2,0,4,0
2015-12-01,0,ME,,7,0,0,0,0,0,0,0,0,0,0,4,6,0,6,0
2016-01-01,0,ME,,6,0,0,0,0,0,0,3,0,0,31,3,8,0,2,0
2016-02-01,0,ME,,3,0,0,0,39,0,1,0,0,0,64,0,8,0,4,0
2016-03-01,0,ME,,0,0,0,0,0,0,0,3,0,0,0,3,2,0,6,0
2016-04-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,6,4,0,6,0
2016-05-01,0,ME,,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0
2016-06-01,0,ME,,3,0,0,0,0,0,2,3,0,0,32,7,4,0,8,0
2016-07-01,0,ME,,6,0,0,0,0,0,0,3,0,0,0,1,2,0,6,0
2016-08-01,0,ME,,12,0,0,0,0,0,1,3,0,0,0,1,2,0,4,0
2016-09-01,0,ME,,3,0,0,0,0,0,1,0,0,0,34,2,6,0,8,0
2016-10-01,0,ME,,18,0,0,0,0,0,0,0,0,0,0,1,2,0,6,0
2016-11-01,0,ME,,11,0,0,0,0,0,0,0,0,0,36,1,4,0,4,0
2016-12-01,0,ME,,13,0,0,0,0,0,0,3,0,0,0,1,2,0,4,0
2017-01-01,0,ME,,16,0,0,0,0,0,0,0,0,0,33,0,2,0,2,0
2017-02-01,0,ME,,11,0,0,0,0,0,0,3,0,0,0,2,0,0,4,0
2017-03-01,0,ME,,3,0,0,0,0,0,1,6,0,0,0,4,4,0,6,0
2017-04-01,0,ME,,10,0,0,0,0,0,0,0,0,0,0,3,2,0,6,0
2017-05-01,0,ME,,4,0,0,0,0,0,0,0,0,0,36,3,0,0,6,0
2017-06-01,0,ME,,11,0,0,0,0,0,2,0,0,0,37,3,0,0,6,0
2017-07-01,0,ME,,15,0,0,0,0,0,0,3,0,0,0,3,2,0,6,0
2017-08-01,0,ME,,11,0,0,0,0,0,0,3,0,0,55,4,2,0,4,0
2017-09-01,0,ME,,7,0,0,0,0,0,0,0,0,0,34,6,4,0,6,0
2017-10-01,0,ME,,14,0,0,0,0,0,1,10,50,0,71,1,2,0,10,0
2017-11-01,0,ME,,10,0,0,0,42,0,0,13,0,0,0,0,0,0,4,0
2017-12-01,0,ME,,3,0,0,0,0,0,1,3,0,0,0,2,4,0,4,0
2018-01-01,0,ME,,10,0,0,0,0,0,0,13,0,0,0,1,2,0,2,0
2018-02-01,0,ME,,7,0,0,0,0,0,1,23,0,0,0,4,2,0,6,0
2018-03-01,0,ME,,9,0,0,0,0,0,0,70,0,0,31,3,2,0,4,0
2018-04-01,0,ME,,11,0,0,0,0,0,0,38,0,0,36,4,0,0,2,0
2018-05-01,0,ME,,7,0,0,0,0,0,0,16,0,0,0,4,4,0,6,0
2018-06-01,0,ME,,6,0,0,0,0,0,0,18,0,0,0,3,2,0,6,0
2018-07-01,0,ME,,8,0,0,0,0,0,2,34,0,0,0,4,5,0,4,0
2018-08-01,0,ME,,7,0,0,0,0,0,0,5,33,0,0,6,1,0,6,0
2018-09-01,0,ME,,3,0,0,0,0,0,0,3,0,0,31,3,4,0,4,0
2018-10-01,0,ME,,3,0,0,0,0,0,0,10,0,0,0,3,2,0,8,0
2018-11-01,0,ME,,17,0,0,0,0,0,0,10,0,0,67,1,2,0,6,0
2018-12-01,0,ME,,3,0,0,0,0,0,0,3,0,0,0,5,0,0,4,0
2019-01-01,0,ME,,16,0,0,0,38,0,0,3,0,0,0,1,6,0,4,0
2019-02-01,0,ME,,3,0,0,0,0,0,0,3,0,0,100,7,4,0,4,0
2019-03-01,0,ME,,6,0,0,0,39,0,0,0,44,0,32,7,0,0,6,0
2019-04-01,0,ME,,7,0,0,0,40,0,0,6,0,0,32,3,4,0,6,0
2019-05-01,0,ME,,6,0,0,0,0,0,2,3,0,0,90,4,7,0,8,0
2019-06-01,0,ME,,6,0,0,0,0,0,1,0,0,0,30,5,4,0,8,0
2019-07-01,0,ME,,7,0,0,0,0,0,0,2,0,0,24,4,1,0,6,0
2019-08-01,0,ME,,7,0,0,0,0,0,0,0,0,0,23,4,6,0,8,0
2019-09-01,0,ME,,14,0,0,0,0,0,2,3,0,0,0,7,0,0,4,0
2019-10-01,0,ME,,9,0,0,0,36,0,1,6,0,0,0,4,2,0,6,0
2019-11-01,0,ME,,6,0,0,0,0,0,1,8,40,0,0,4,5,0,6,0
2019-12-01,0,ME,,12,0,0,0,0,0,0,0,0,0,84,10,2,0,4,0
2020-01-01,0,ME,,9,0,0,0,0,0,1,0,0,0,28,9,0,0,8,0
2020-02-01,0,ME,,3,0,0,0,0,0,0,3,39,0,56,4,2,0,4,0
2020-03-01,0,ME,,7,0,0,0,0,0,1,2,68,0,99,2,0,0,2,0
2020-04-01,0,ME,,5,0,0,0,0,0,0,0,36,0,0,0,0,0,2,0
2020-05-01,0,ME,,6,0,0,0,0,0,1,0,0,0,0,0,4,0,4,0
2020-06-01,0,ME,,12,0,0,0,0,0,0,3,0,0,30,2,2,0,2,0
2020-07-01,0,ME,,9,0,0,0,0,0,1,3,0,0,29,2,0,0,6,0
2020-08-01,0,ME,,8,0,0,0,33,0,0,0,0,0,0,3,2,0,2,0
2020-09-01,0,ME,,3,0,0,0,0,0,0,3,0,0,27,4,0,0,2,0
2020-10-01,0,ME,,0,0,0,0,0,0,1,0,0,0,26,0,0,0,4,0
2020-11-01,0,ME,,8,0,0,0,32,0,1,5,0,0,52,3,2,0,2,0
2020-12-01,0,ME,,5,0,0,0,0,0,1,8,0,0,0,1,0,0,6,0
2021-01-01,0,ME,,10,0,0,0,0,0,0,3,0,0,0,0,2,0,4,0
2004-01-01,0,MK,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0
2004-02-01,0,MK,,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0
2004-03-01,0,MK,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-04-01,0,MK,,0,0,0,0,0,0,59,0,0,0,0,100,0,0,60,0
2004-05-01,0,MK,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
2004-06-01,0,MK,,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2004-07-01,0,MK,,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0
2004-08-01,0,MK,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-09-01,0,MK,,0,0,0,100,0,0,0,0,0,0,100,0,0,0,48,0
2004-10-01,0,MK,,0,0,0,0,0,0,50,0,0,0,0,0,0,0,49,0
2004-11-01,0,MK,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
2004-12-01,0,MK,,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0
2005-01-01,0,MK,,0,0,0,0,0,0,0,0,0,0,0,62,0,0,36,0
2005-02-01,0,MK,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
2005-03-01,0,MK,,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
2005-04-01,0,MK,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
2005-05-01,0,MK,,0,0,0,0,0,97,0,0,0,0,0,96,0,0,28,0
2005-06-01,0,MK,,0,0,0,0,0,0,0,0,0,0,58,0,0,0,84,0
2005-07-01,0,MK,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-08-01,0,MK,,0,0,0,0,0,0,59,0,0,0,0,0,0,0,29,0
2005-09-01,0,MK,,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
2005-10-01,0,MK,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
2005-11-01,0,MK,,0,0,0,0,0,0,0,0,0,0,41,0,0,0,20,0
2005-12-01,0,MK,,0,0,0,0,0,0,18,0,100,0,0,0,0,0,0,0
2006-01-01,0,MK,,0,0,0,0,0,0,19,0,0,0,0,0,0,0,38,0
2006-02-01,0,MK,,0,0,0,0,0,0,17,0,0,0,0,29,0,0,0,0
2006-03-01,0,MK,,0,0,0,0,0,0,15,0,0,0,31,25,0,0,15,0
2006-04-01,0,MK,,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
2006-05-01,0,MK,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-06-01,0,MK,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0
2006-07-01,0,MK,,0,0,0,54,0,0,33,0,0,0,0,0,0,0,0,0
2006-08-01,0,MK,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
2006-09-01,0,MK,,0,0,0,0,0,46,13,0,0,0,0,0,0,0,0,0
